,name,calories,carbs,fat,restaurant,category
2903,Half Thai Chopped Chicken,230,22.0,10,Panera Bread,Salads
2904,Cobb (Large),620,13.0,52,Quiznos,Salads
2905,Cobb (Small),310,7.0,26,Quiznos,Salads
2906,Harvest Chicken (Large),510,56.0,29,Quiznos,Salads
2907,Harvest Chicken (Small),260,28.0,14,Quiznos,Salads
2908,Honey Mustard Chicken  (Large),720,27.0,56,Quiznos,Salads
2909,Honey Mustard Chicken (Small),360,14.0,28,Quiznos,Salads
2910,Lobster & Seafood Salad (Large),550,18.0,50,Quiznos,Salads
2911,Lobster & Seafood Salad (Small),350,10.0,32,Quiznos,Salads
2912,Mediterranean Chicken (Large),770,18.0,63,Quiznos,Salads
2913,Mediterranean Chicken (Small),390,9.0,32,Quiznos,Salads
2914,Peppercorn Caesar with Chicken (Large),740,15.0,62,Quiznos,Salads
2915,Peppercorn Caesar with Chicken (Small),370,7.0,31,Quiznos,Salads
2916,Apple Harvest Chicken Salad,812,64.0,44,Red Robin Gourmet Burgers,Salads
2917,Avo-Cobb-o Salad,726,40.0,37,Red Robin Gourmet Burgers,Salads
2918,Crispy Chicken Tender Salad,1450,86.0,97,Red Robin Gourmet Burgers,Salads
2919,Grilled Chicken alla Caprese,646,35.0,34,Red Robin Gourmet Burgers,Salads
2920,House Salad,115,10.0,3,Red Robin Gourmet Burgers,Salads
2921,Mighty Caesar Salad,648,43.0,44,Red Robin Gourmet Burgers,Salads
2922,Mighty Caesar w/ Blackened Chicken Salad,800,43.0,47,Red Robin Gourmet Burgers,Salads
2923,Mighty Caesar w/ Blackened Salmon Salad,790,43.0,48,Red Robin Gourmet Burgers,Salads
2924,Mighty Caesar w/ Grilled Chicken Salad,800,43.0,47,Red Robin Gourmet Burgers,Salads
2925,Mighty Caesar w/ Grilled Salmon Salad,865,43.0,51,Red Robin Gourmet Burgers,Salads
2926,Side Caesar Salad,313,21.0,21,Red Robin Gourmet Burgers,Salads
2927,Simply Grilled Chicken Salad,567,45.0,22,Red Robin Gourmet Burgers,Salads
2928,Southwest Grilled Chicken Salad,870,43.0,55,Red Robin Gourmet Burgers,Salads
2929,Bibb & Blue (Includes Dressing),680,23.0,56,Romano's Macaroni Grill,Salads
2930,Caesar (Includes Dressing),420,11.0,39,Romano's Macaroni Grill,Salads
2931,Market Chop (Includes Dressing),1010,33.0,71,Romano's Macaroni Grill,Salads
2932,Parmesan-Crusted Chicken (Includes Dressing),930,53.0,58,Romano's Macaroni Grill,Salads
2933,Salad Sampler (Includes Dressing),1030,36.0,80,Romano's Macaroni Grill,Salads
2934,"Warm Spinach Salad (Includes Dressing, No Protein)",340,17.0,25,Romano's Macaroni Grill,Salads
2935,Blue Cheese Iceberg Tower – add-on,607,14.0,53,Ruby Tuesday,Salads
2936,Blue Cheese Iceberg Tower – entrée,1066,28.0,90,Ruby Tuesday,Salads
2937,Carolina Chicken Salad,1101,52.0,46,Ruby Tuesday,Salads
2938,Grilled Chicken Salad,795,48.0,28,Ruby Tuesday,Salads
2939,Grilled Chicken Salad,795,48.0,28,Ruby Tuesday,Salads
2940,Petite Carolina Chicken Salad,443,24.0,15,Ruby Tuesday,Salads
2941,Petite Carolina Chicken Salad – F&T,443,24.0,15,Ruby Tuesday,Salads
2942,Petite Grilled Chicken Salad,377,23.0,10,Ruby Tuesday,Salads
2943,Petite Grilled Chicken Salad – F&T,377,23.0,10,Ruby Tuesday,Salads
2944,Applewood Pulled Pork Salad,250,23.0,8,Subway,Salads
2945,B.L.T. with Avocado Salad,260,16.0,19,Subway,Salads
2946,Big Hot Pastrami Melt Salad,400,12.0,29,Subway,Salads
2947,Big Philly Cheesesteak Salad,330,17.0,16,Subway,Salads
2948,Black Forest Ham Salad,110,12.0,3,Subway,Salads
2949,Chicken Cordon Bleu Melt Salad,270,25.0,8,Subway,Salads
2950,Chicken Teriyaki with Spinach,220,23.0,3,Subway,Salads
2951,Chipotle Chicken & Cheese Salad,300,15.0,18,Subway,Salads
2952,Chipotle Steak & Cheese Salad,300,15.0,18,Subway,Salads
2953,Double Chicken Salad,220,10.0,4,Subway,Salads
2954,Fritos® Chicken Enchilada Melt Salad,510,26.0,36,Subway,Salads
2955,Oven Roasted Chicken Salad,140,10.0,2,Subway,Salads
2956,Roast Beef Salad,140,11.0,3,Subway,Salads
2957,Spicy Tuna Salad,380,13.0,31,Subway,Salads
2958,Sriracha Chicken Melt Salad,260,13.0,14,Subway,Salads
2959,Sriracha Steak Melt Salad,300,17.0,16,Subway,Salads
2960,Steak & Bacon Melt Salad,270,16.0,10,Subway,Salads
2961,Subway Club® Salad,140,12.0,3,Subway,Salads
2962,Sweet Onion Chicken Teriyaki Salad,230,32.0,3,Subway,Salads
2963,Turkey Breast & Ham Salad,110,12.0,2,Subway,Salads
2964,Turkey Breast Salad,110,12.0,2,Subway,Salads
2965,Turkey Jalapeno Melt Salad,250,13.0,16,Subway,Salads
2966,Tuscan Chicken Salad,230,23.0,7,Subway,Salads
2967,Veggie Delite® Salad,60,10.0,1,Subway,Salads
2968,Express Taco Salad w/ Chips,580,59.0,29,Taco Bell,Salads
2969,Express Taco Salad w/ Chips,580,59.0,29,Taco Bell,Salads
2970,Fiesta Taco Salad-Beef,780,74.0,42,Taco Bell,Salads
2971,Fiesta Taco Salad-Chicken,730,70.0,35,Taco Bell,Salads
2972,Fiesta Taco Salad-Steak,720,70.0,36,Taco Bell,Salads
2973,Beef Nacho Salad,759,58.0,48,Taco Bueno,Salads
2974,Beef Taco Salad,1043,58.0,75,Taco Bueno,Salads
2975,Chicken Nacho Salad,713,59.0,43,Taco Bueno,Salads
2976,Chicken Taco Salad,838,53.0,57,Taco Bueno,Salads
2977,Apple Pecan Chicken Salad,570,49.0,27,Wendy's,Salads
2978,Apple Pecan Chicken Salad Half-Size,340,28.0,18,Wendy's,Salads
2979,Asian Cashew Chicken Salad,380,33.0,13,Wendy's,Salads
2980,"Asian Cashew Chicken Salad, Half-Size",240,20.0,10,Wendy's,Salads
2981,BBQ Ranch Chicken Salad,580,43.0,29,Wendy's,Salads
2982,"BBQ Ranch Chicken Salad, Half Size",310,25.0,14,Wendy's,Salads
2983,Caesar Side Salad,250,18.0,17,Wendy's,Salads
2984,Garden Side Salad,200,19.0,13,Wendy's,Salads
2985,Spicy Chicken Caesar Salad,780,40.0,51,Wendy's,Salads
2986,Spicy Chicken Caesar Salad Half-Size,440,28.0,27,Wendy's,Salads
2987,Applebee’s Reuben,1140,49.0,81,Applebee's,Sandwiches
2988,Applebee’s Reuben,630,25.0,47,Applebee's,Sandwiches
2989,Bacon Cheese Chicken Grill,750,50.0,33,Applebee's,Sandwiches
2990,Blackened Tilapia Sandwich,740,54.0,42,Applebee's,Sandwiches
2991,California Turkey Club,970,60.0,55,Applebee's,Sandwiches
2992,Chicken Fajita Rollup,850,63.0,62,Applebee's,Sandwiches
2993,Chicken Fajita Rollup,560,45.0,41,Applebee's,Sandwiches
2994,Classic Club House Grill,1150,77.0,67,Applebee's,Sandwiches
2995,Hand-Battered Fish Sandwich,860,63.0,58,Applebee's,Sandwiches
2996,Honey BBQ Chicken Sandwich,1000,87.0,42,Applebee's,Sandwiches
2997,Oriental Chicken Rollup,1160,121.0,60,Applebee's,Sandwiches
2998,Angus Cool Deli Sandwich,640,47.0,35,Arby's,Sandwiches
2999,Angus Three Cheese & Bacon Sandwich,660,46.0,33,Arby's,Sandwiches
3000,Arby’s Melt,390,39.0,16,Arby's,Sandwiches
3001,Arby’s Sauce® Adds,15,3.0,0,Arby's,Sandwiches
3002,Bacon Beef ‘n Cheddar,520,43.0,26,Arby's,Sandwiches
3003,Beef’n Cheddar Classic,450,43.0,21,Arby's,Sandwiches
3004,Beef’n Cheddar Max,680,46.0,37,Arby's,Sandwiches
3005,Beef’n Cheddar Mild,550,43.0,28,Arby's,Sandwiches
3006,Chicken Bacon & Swiss – Crispy,600,53.0,28,Arby's,Sandwiches
3007,Chicken Bacon & Swiss – Roast,470,43.0,19,Arby's,Sandwiches
3008,Classic Italian Toasted Sub,590,47.0,37,Arby's,Sandwiches
3009,Cravin’ Chicken Sandwich – Crispy,500,53.0,21,Arby's,Sandwiches
3010,Cravin’ Chicken Sandwich – Roast,370,42.0,12,Arby's,Sandwiches
3011,Deluxe Bacon Cheddar,430,42.0,19,Arby's,Sandwiches
3012,French Dip & Swiss/Au Jus,450,51.0,17,Arby's,Sandwiches
3013,Ham & Swiss Melt,300,37.0,8,Arby's,Sandwiches
3014,Horsey Sauce® Adds,50,3.0,5,Arby's,Sandwiches
3015,Jr Chicken Sandwich,340,33.0,17,Arby's,Sandwiches
3016,Jr Deluxe Sandwich,270,25.0,14,Arby's,Sandwiches
3017,Jr Ham & Cheddar Sandwich,210,26.0,6,Arby's,Sandwiches
3018,Jr Roast Beef Sandwich,210,24.0,8,Arby's,Sandwiches
3019,Reuben Sandwich,700,64.0,32,Arby's,Sandwiches
3020,Roast Beef Classic,360,37.0,14,Arby's,Sandwiches
3021,Roast Beef Max,610,46.0,29,Arby's,Sandwiches
3022,Roast Beef Mild,470,38.0,22,Arby's,Sandwiches
3023,Roast Chicken Club,460,41.0,18,Arby's,Sandwiches
3024,Roast Turkey & Swiss Sandwich,710,78.0,28,Arby's,Sandwiches
3025,"Roast Turkey, Ranch & Bacon Sandwich",810,78.0,36,Arby's,Sandwiches
3026,Shroom & Swiss,520,46.0,28,Arby's,Sandwiches
3027,Smokin’ Chipotle Chicken*,590,60.0,23,Arby's,Sandwiches
3028,Super Roast Beef,440,44.0,20,Arby's,Sandwiches
3029,Turkey Bacon Club Toasted Sub,480,47.0,21,Arby's,Sandwiches
3030,Abc Special,750,57.0,38,Atlanta Bread Company,Sandwiches
3031,Bella Chicken Sandwich,610,34.0,38,Atlanta Bread Company,Sandwiches
3032,Bistro Chicken Press,780,59.0,41,Atlanta Bread Company,Sandwiches
3033,California Avocado,930,98.0,50,Atlanta Bread Company,Sandwiches
3034,Chicken Cordon Bleu Panini,670,80.0,19,Atlanta Bread Company,Sandwiches
3035,Chicken Pesto Panini,710,80.0,26,Atlanta Bread Company,Sandwiches
3036,Chicken Salad On Sourdough,440,42.0,19,Atlanta Bread Company,Sandwiches
3037,Chicken Waldorf,450,29.0,29,Atlanta Bread Company,Sandwiches
3038,Cubano Panini,650,80.0,19,Atlanta Bread Company,Sandwiches
3039,Honey Maple Ham On Honey Wheat,410,64.0,5,Atlanta Bread Company,Sandwiches
3040,Italian Vegetarian Panini,570,84.0,16,Atlanta Bread Company,Sandwiches
3041,Ny Hot Pastrami,660,59.0,29,Atlanta Bread Company,Sandwiches
3042,Tuna Salad On French,630,57.0,33,Atlanta Bread Company,Sandwiches
3043,Turkey Bacon Rustica,960,62.0,56,Atlanta Bread Company,Sandwiches
3044,Turkey Club Panini,710,81.0,24,Atlanta Bread Company,Sandwiches
3045,Turkey On Nine Grain,370,50.0,6,Atlanta Bread Company,Sandwiches
3046,Veggie On Nine Grain,500,52.0,25,Atlanta Bread Company,Sandwiches
3047,Cajun Filet Club Sandwich,640,44.0,39,Bojangle's Famous Chicken 'n Biscuits,Sandwiches
3048,Cajun Filet Sandwich,495,43.0,27,Bojangle's Famous Chicken 'n Biscuits,Sandwiches
3049,Grilled Chicken Club,520,34.0,27,Bojangle's Famous Chicken 'n Biscuits,Sandwiches
3050,Grilled Chicken Sandwich,375,33.0,15,Bojangle's Famous Chicken 'n Biscuits,Sandwiches
3051,Buffalo Chicken Flatbread,908,56.0,49,Buffalo Wild Wings,Sandwiches
3052,Buffalo Ranch Chicken Sandwich,800,60.0,49,Buffalo Wild Wings,Sandwiches
3053,Crispy Fish Sandwich,550,22.0,22,Buffalo Wild Wings,Sandwiches
3054,Grilled Chicken Sandwich,470,50.0,7,Buffalo Wild Wings,Sandwiches
3055,Honey BBQ Bacon Chicken Sandwich,530,42.0,18,Buffalo Wild Wings,Sandwiches
3056,Honey BBQ Chicken Flatbread,813,71.0,32,Buffalo Wild Wings,Sandwiches
3057,Jerk Chicken Sandwich,530,56.0,10,Buffalo Wild Wings,Sandwiches
3058,Parmesan Garlic Flatbread,863,55.0,44,Buffalo Wild Wings,Sandwiches
3059,Pulled Pork Sandwich,570,61.0,25,Buffalo Wild Wings,Sandwiches
3060,American Original Chicken Sandwich,730,49.0,47,Burger King,Sandwiches
3061,BK Big Fish® Sandwich,590,57.0,31,Burger King,Sandwiches
3062,BK Big Fish® Sandwich w/o Tartar Sauce,410,53.0,12,Burger King,Sandwiches
3063,Country Pork Sandwich,810,78.0,42,Burger King,Sandwiches
3064,Double Whopper® Sandwich,900,51.0,57,Burger King,Sandwiches
3065,Double Whopper® Sandwich w/o Mayo,740,51.0,39,Burger King,Sandwiches
3066,Double Whopper® Sandwich with Cheese,990,53.0,65,Burger King,Sandwiches
3067,Double Whopper® Sandwich with Cheese w/o Mayo,830,53.0,47,Burger King,Sandwiches
3068,Italian Original Chicken Sandiwch,520,50.0,22,Burger King,Sandwiches
3069,Mustard Whopper® Sandwich,530,52.0,23,Burger King,Sandwiches
3070,Original Chicken Club Sandwich,690,48.0,43,Burger King,Sandwiches
3071,Original Chicken Sandwich,630,46.0,39,Burger King,Sandwiches
3072,Original Chicken Sandwich w/o Mayo,420,46.0,16,Burger King,Sandwiches
3073,Spicy Chick’n Crisp® Sandwich,460,34.0,30,Burger King,Sandwiches
3074,Spicy Chick’n Crisp® Sandwich w/o Mayo,300,35.0,12,Burger King,Sandwiches
3075,Tendercrisp® Chicken Sandwich,750,58.0,45,Burger King,Sandwiches
3076,Tendercrisp® Chicken Sandwich w/o Mayo,540,57.0,21,Burger King,Sandwiches
3077,Tendergrill® Chicken Sandwich,470,40.0,18,Burger King,Sandwiches
3078,Tendergrill® Chicken Sandwich w/o Mayo,360,40.0,7,Burger King,Sandwiches
3079,Texas Double Whopper® Sandwich,1040,50.0,69,Burger King,Sandwiches
3080,Texas Triple Whopper® Sandwich,1270,50.0,86,Burger King,Sandwiches
3081,Texas Whopper® Sandwich,800,50.0,51,Burger King,Sandwiches
3082,Triple Whopper® Sandwich,1140,51.0,75,Burger King,Sandwiches
3083,Triple Whopper® Sandwich w/o Mayo,980,51.0,57,Burger King,Sandwiches
3084,Triple Whopper® Sandwich With Cheese,1230,53.0,82,Burger King,Sandwiches
3085,Triple Whopper® Sandwich With Cheese w/o Mayo,1070,53.0,64,Burger King,Sandwiches
3086,Whopper JR.® Sandwich,340,28.0,19,Burger King,Sandwiches
3087,Whopper JR.® Sandwich w/o Mayo,260,28.0,10,Burger King,Sandwiches
3088,Whopper JR.® Sandwich with Cheese,380,29.0,23,Burger King,Sandwiches
3089,Whopper JR.® Sandwich with Cheese w/o Mayo,300,660.0,14,Burger King,Sandwiches
3090,Whopper® Sandwich,670,51.0,40,Burger King,Sandwiches
3091,Whopper® Sandwich w/o Mayo,510,51.0,23,Burger King,Sandwiches
3092,Whopper® Sandwich with Cheese,760,53.0,47,Burger King,Sandwiches
3093,Whopper® Sandwich with Cheese w/o Mayo,600,53.0,30,Burger King,Sandwiches
3094,Chicken Ranch Sandwich,680,69.0,33,Captain D's,Sandwiches
3095,Classic Fish Sandwich,744,63.0,41,Captain D's,Sandwiches
3096,Great Little Fish Sandwich,642,56.0,38,Captain D's,Sandwiches
3097,The Captain,1008,81.0,50,Captain D's,Sandwiches
3098,Wild Alaskan Salmon Sandwich,520,48.0,18,Captain D's,Sandwiches
3099,Carl’s Catch Fish Sandwich®,700,,37,Carl's Jr.,Sandwiches
3100,Charbroiled BBQ Chicken™ Sandwich,390,,7,Carl's Jr.,Sandwiches
3101,Charbroiled Chicken Club™ Sandwich,580,,29,Carl's Jr.,Sandwiches
3102,Charbroiled Santa Fe Chicken™ Sandwich,640,,36,Carl's Jr.,Sandwiches
3103,Hand-Breaded Chicken Fillet Sandwich,650,,33,Carl's Jr.,Sandwiches
3104,Spicy Chicken Sandwich,460,,26,Carl's Jr.,Sandwiches
3105,Bacon 3 Cheese,635,53.0,32,Charley's Grilled Subs,Sandwiches
3106,BBQ Cheddar,581,68.0,19,Charley's Grilled Subs,Sandwiches
3107,Chicken Bacon Club,570,53.0,24,Charley's Grilled Subs,Sandwiches
3108,Chicken Buffalo,526,58.0,16,Charley's Grilled Subs,Sandwiches
3109,Chicken California,500,53.0,15,Charley's Grilled Subs,Sandwiches
3110,Chicken Cordon Blue,570,54.0,18,Charley's Grilled Subs,Sandwiches
3111,Chicken Teriyaki,522,58.0,15,Charley's Grilled Subs,Sandwiches
3112,Italian Deli,585,53.0,25,Charley's Grilled Subs,Sandwiches
3113,Mushroom Swiss Steak,521,57.0,18,Charley's Grilled Subs,Sandwiches
3114,Philly Cheesesteak,521,56.0,18,Charley's Grilled Subs,Sandwiches
3115,Philly Chicken,517,57.0,15,Charley's Grilled Subs,Sandwiches
3116,Philly Ham & Swiss,517,60.0,15,Charley's Grilled Subs,Sandwiches
3117,Philly Steak and Bleu,471,56.0,14,Charley's Grilled Subs,Sandwiches
3118,Philly Steak Deluxe,527,57.0,18,Charley's Grilled Subs,Sandwiches
3119,Philly Veggie,449,62.0,15,Charley's Grilled Subs,Sandwiches
3120,Sicilian Steak,640,54.0,30,Charley's Grilled Subs,Sandwiches
3121,Turkey Cheddar Melt,470,53.0,11,Charley's Grilled Subs,Sandwiches
3122,Ultimate Club,560,54.0,23,Charley's Grilled Subs,Sandwiches
3123,Chargrilled Chicken Club Sandwich,410,37.0,12,Chick-fil-A,Sandwiches
3124,Chargrilled Chicken Sandwich,290,36.0,4,Chick-fil-A,Sandwiches
3125,Chicken Salad Sandwich,490,55.0,19,Chick-fil-A,Sandwiches
3126,Chicken Sandwich,430,38.0,17,Chick-fil-A,Sandwiches
3127,Deluxe Chicken Sandwich,490,41.0,22,Chick-fil-A,Sandwiches
3128,Spicy Chicken Sandwich,480,44.0,20,Chick-fil-A,Sandwiches
3129,Spicy Chicken Sandwich Deluxe,570,46.0,27,Chick-fil-A,Sandwiches
3130,BBQ Pulled Pork Sandwich on White Bun with fries,1670,172.0,85,Chili's,Sandwiches
3131,Buffalo Chicken Ranch Sandwich on White Bun with fries,1410,143.0,68,Chili's,Sandwiches
3132,California Club Sandwich w/ Fries,740,73.0,38,Chili's,Sandwiches
3133,California Club Sandwich w/ fries,1490,147.0,76,Chili's,Sandwiches
3134,Classic Turkey Sandwich w/ fries,1340,138.0,64,Chili's,Sandwiches
3135,Classic Turkey Sandwich w/ Fries (Lunch Combo),690,69.0,34,Chili's,Sandwiches
3136,Fajita Chicken Sandwich w/ Fries,730,70.0,38,Chili's,Sandwiches
3137,GG Grilled Chicken Sandwich w/ Steamed Broccoli & fries,610,78.0,13,Chili's,Sandwiches
3138,GG Santa Fe Chicken Wrap w/ Steamed Broccoli & fries,680,80.0,25,Chili's,Sandwiches
3139,Grilled Chicken Sandwich on White Bun w/ fries,1280,121.0,63,Chili's,Sandwiches
3140,Grilled Ham & Swiss Sandwich w/ fries,1360,137.0,71,Chili's,Sandwiches
3141,Grilled Ham & Swiss Sandwich w/ Fries (Lunch Combo),680,68.0,36,Chili's,Sandwiches
3142,Santa Fe Chicken Wrap w/ Ancho-Chile Ranch & fries,1320,126.0,73,Chili's,Sandwiches
3143,Southwestern BLT Sandwich w/ Fries,630,68.0,33,Chili's,Sandwiches
3144,Steakhouse Sandwich w/ fries,1010,115.0,45,Chili's,Sandwiches
3145,Chicken Sandwich with Cheese,500,48.0,26,Church's,Sandwiches
3146,Double Chicken N Cheese Sandwich,740,63.0,38,Church's,Sandwiches
3147,Original Chicken Sandwich,360,35.0,18,Church's,Sandwiches
3148,Southern Style Chicken Sandwich,450,50.0,16,Church's,Sandwiches
3149,Spicy Chicken Sandwich,360,35.0,18,Church's,Sandwiches
3150,Spicy Southern Style Chicken Sandwich,550,50.0,27,Church's,Sandwiches
3151,Add Spread – Country Dijon Mustard (Combo),5,0.0,0,Corner Bakery Cafe,Sandwiches
3152,Add Spread – Mayo (Combo),40,1.0,4,Corner Bakery Cafe,Sandwiches
3153,Chicken Carbonara – (Combo),340,37.0,12,Corner Bakery Cafe,Sandwiches
3154,Chicken Carbonara – (Whole),680,74.0,24,Corner Bakery Cafe,Sandwiches
3155,D.C. Chicken Salad on Steakhouse Rye Bread – (Combo),310,40.0,11,Corner Bakery Cafe,Sandwiches
3156,D.C. Chicken Salad on Steakhouse Rye Bread – (Whole),620,79.0,21,Corner Bakery Cafe,Sandwiches
3157,Ham on Pretzel Bread – LF (Combo),340,43.0,10,Corner Bakery Cafe,Sandwiches
3158,Ham on Pretzel Bread – LF (Whole),680,85.0,20,Corner Bakery Cafe,Sandwiches
3159,Mom’s Corned Beef on Caraway Rye Bread (Combo),240,37.0,2,Corner Bakery Cafe,Sandwiches
3160,Mom’s Corned Beef on Caraway Rye Bread (Whole),480,75.0,4,Corner Bakery Cafe,Sandwiches
3161,Mom’s Egg Salad on White Bread (Combo),250,24.0,13,Corner Bakery Cafe,Sandwiches
3162,Mom’s Egg Salad on White Bread (Whole),500,48.0,25,Corner Bakery Cafe,Sandwiches
3163,Mom’s Roast Beef on Sourdough Bread (Combo),255,35.0,4,Corner Bakery Cafe,Sandwiches
3164,Mom’s Roast Beef on Sourdough Bread (Whole),510,70.0,8,Corner Bakery Cafe,Sandwiches
3165,Mom’s Roasted Chicken on Harvest Bread (Combo),250,32.0,4,Corner Bakery Cafe,Sandwiches
3166,Mom’s Roasted Chicken on Harvest Bread (Whole),500,65.0,8,Corner Bakery Cafe,Sandwiches
3167,Mom’s Smoked Ham on White Bread (Combo),205,23.0,6,Corner Bakery Cafe,Sandwiches
3168,Mom’s Smoked Ham on White Bread (Whole),410,46.0,11,Corner Bakery Cafe,Sandwiches
3169,Mom’s Tuna Salad on Harvest Bread (Combo),320,33.0,13,Corner Bakery Cafe,Sandwiches
3170,Mom’s Tuna Salad on Harvest Bread (Whole),640,66.0,25,Corner Bakery Cafe,Sandwiches
3171,Barbecue Beef Sandwich,350,40.0,14,Dairy Queen,Sandwiches
3172,Barbecue Pork Sandwich,310,41.0,9,Dairy Queen,Sandwiches
3173,Crispy Chicken Sandwich,600,59.0,30,Dairy Queen,Sandwiches
3174,Crispy Chicken Wrap,350,30.0,21,Dairy Queen,Sandwiches
3175,Crispy Fish Sandwich,470,53.0,22,Dairy Queen,Sandwiches
3176,Crispy FlameThrower Chicken Sandwich,830,63.0,51,Dairy Queen,Sandwiches
3177,Grilled Chicken Sandwich,360,32.0,15,Dairy Queen,Sandwiches
3178,Grilled Chicken Wrap,280,22.0,15,Dairy Queen,Sandwiches
3179,Iron Grilled Cheese Sandwich,420,52.0,14,Dairy Queen,Sandwiches
3180,Iron Grilled Classic Club Sandwich,600,55.0,24,Dairy Queen,Sandwiches
3181,Iron Grilled Supreme BLT Sandwich,600,40.0,34,Dairy Queen,Sandwiches
3182,Iron Grilled Turkey Sandwich,550,43.0,23,Dairy Queen,Sandwiches
3183,"Bacon, Lettuce & Tomato (add choices)",520,35.0,35,Denny's,Sandwiches
3184,Chicken Avocado Sandwich w/ Fit Fare® fresh veggies,520,48.0,16,Denny's,Sandwiches
3185,Chicken Ranch Melt w/o dressing (add choices),910,76.0,52,Denny's,Sandwiches
3186,Club Sandwich (add choices),630,55.0,33,Denny's,Sandwiches
3187,Hickory Grilled Chicken Sandwich (add choices),900,67.0,47,Denny's,Sandwiches
3188,Prime Rib Philly Melt (add choices),670,52.0,36,Denny's,Sandwiches
3189,Spicy Buffalo Chicken Melt (add choices),860,76.0,48,Denny's,Sandwiches
3190,The Super Bird® (add choices),610,54.0,29,Denny's,Sandwiches
3191,BBQ Slider Tray (per slider),196,15.0,11,FATZ,Sandwiches
3192,Big City Reuben,899,51.0,56,FATZ,Sandwiches
3193,Calabash BLT,1162,105.0,62,FATZ,Sandwiches
3194,Calabash Chicken Wrap,792,85.0,31,FATZ,Sandwiches
3195,Calabash Wrap,792,85.0,31,FATZ,Sandwiches
3196,Club Sandwich Tray with Hoagie Rolls (per 1/2 sandwich),348,21.0,18,FATZ,Sandwiches
3197,Club Sandwich Tray with Texas Toast (per 1/2 sandwich),333,20.0,17,FATZ,Sandwiches
3198,Club Sandwich Tray with Tomato Basil Wraps(per 1/2 sandwich),381,25.0,20,FATZ,Sandwiches
3199,Club Sandwich Tray with Wheat Bread (per 1/2 sandwich),233,1.0,16,FATZ,Sandwiches
3200,FATZ Club Sandwich,956,43.0,64,FATZ,Sandwiches
3201,"FATZ Famous Fish Sandwich, Blackened",446,47.0,15,FATZ,Sandwiches
3202,"FATZ Famous Fish Sandwich, Fried",622,71.0,23,FATZ,Sandwiches
3203,"FATZ Famous Fish Sandwich, Key West Style",435,46.0,15,FATZ,Sandwiches
3204,Grilled Chicken Club,1118,64.0,63,FATZ,Sandwiches
3205,Lunch 1/2 Calabash Wrap,398,45.0,16,FATZ,Sandwiches
3206,Lunch Grilled Cheese Sandwich,429,35.0,23,FATZ,Sandwiches
